,date,CPI,Mortgage_rate,Unemp_rate,NASDAQ,disposable_income,Personal_consumption_expenditure,personal_savings,Date,State,Dead,Injured,Total,Description
204,1997-11,161.7,7.205,4.6,1600.9747368421051,8431.8,5661.1,6.4,2020-08,Minnesota,0,4,4,Four men were wounded by multiple shooters who fled the scene in the car they shot from.
204,1997-11,161.7,7.205,4.6,1600.9747368421051,8431.8,5661.1,6.4,2021-07,Kansas,1,5,6,"After getting kicked out of a night club shortly after midnight, a man opened fire killed a man and wounded five women."
204,1997-11,161.7,7.205,4.6,1600.9747368421051,8431.8,5661.1,6.4,2022-02,California,5,0,5,"A man fatally shot his three children and the children's chaperone, before shooting himself, at a church during a supervised visit. A restraining order against the father prevented him from seeing his children, except for four-hour sessions, in which a friend of the mother had to be present."
205,1997-12,161.8,7.095,4.7,1566.996818181818,8480.3,5692.1,6.4,2019-07,Illinois,0,4,4,"A gunman opened fire on a group of people, wounding four, as they congregated outside of a gas station."
205,1997-12,161.8,7.095,4.7,1566.996818181818,8480.3,5692.1,6.4,2018-09,Massachusetts,0,4,4,Four people were injured in a shooting at a house party.
205,1997-12,161.8,7.095,4.7,1566.996818181818,8480.3,5692.1,6.4,2020-08,Oregon,1,3,4,A sixteen-year-old boy was killed and three other juveniles were wounded in Gateway Discovery Park.
205,1997-12,161.8,7.095,4.7,1566.996818181818,8480.3,5692.1,6.4,2021-07,Delaware,0,4,4,Four people were wounded in a local park in the Southbridge neighborhood after a drive-by shooting.
205,1997-12,161.8,7.095,4.7,1566.996818181818,8480.3,5692.1,6.4,2022-02,California,0,4,4,An argument between two groups of people at a Dave and Buster's late Sunday night led to shooting that injured four. All of the victims were members of the two groups.
206,1998-01,162.0,6.994,4.6,1570.2345,8554.9,5689.9,7.4,2019-07,"Washington, D.C.",0,4,4,"Four people were injured in a shooting, which was captured by surveillance video."
206,1998-01,162.0,6.994,4.6,1570.2345,8554.9,5689.9,7.4,2018-09,North Carolina,0,4,4,Four people were wounded after a gunman began shooting outside a high school graduation party.
206,1998-01,162.0,6.994,4.6,1570.2345,8554.9,5689.9,7.4,2020-08,Michigan,3,1,4,"A man engaged in a year-long dispute with neighbors, shot four of them as they sat on his porch. Three died and one was wounded, with the shooter later turning himself in."
206,1998-01,162.0,6.994,4.6,1570.2345,8554.9,5689.9,7.4,2021-06,Georgia,0,5,5,"A man opened fire after an argument at a local Black Pride festival, wounding five."
206,1998-01,162.0,6.994,4.6,1570.2345,8554.9,5689.9,7.4,2022-02,Louisiana,0,4,4,An argument at a business in the southeast part of the city led to four people being shot.
207,1998-02,162.0,7.0425,4.6,1714.872105263158,8608.9,5723.8,7.4,2019-07,New Jersey,0,6,6,Six people were wounded in an overnight shooting.
207,1998-02,162.0,7.0425,4.6,1714.872105263158,8608.9,5723.8,7.4,2018-09,Pennsylvania,1,4,5,Four or five gunmen killed one person and injured four others.
207,1998-02,162.0,7.0425,4.6,1714.872105263158,8608.9,5723.8,7.4,2020-08,South Carolina,0,4,4,"Three men and a woman were injured in a late night shooting, while in a large gathering."
207,1998-02,162.0,7.0425,4.6,1714.872105263158,8608.9,5723.8,7.4,2021-05,Michigan,0,4,4,Four men were injured in a shooting outside a rollerskating rink on Eight Mile Road in the west side.
207,1998-02,162.0,7.0425,4.6,1714.872105263158,8608.9,5723.8,7.4,2022-02,South Carolina,1,3,4,"Four people were shot in the southern part of the city, and one victim died at a hospital later the same day."
208,1998-03,162.0,7.1275,4.7,1781.2695454545453,8658.3,5750.3,7.5,2019-07,Pennsylvania,0,4,4,Four teenagers—between the ages of 14 and 18—were wounded in a shooting at a graduation party.
208,1998-03,162.0,7.1275,4.7,1781.2695454545453,8658.3,5750.3,7.5,2018-05,Florida,3,1,4,Three men were killed and a fourth was injured after a car pulled up alongside theirs and the occupant began shooting.
208,1998-03,162.0,7.1275,4.7,1781.2695454545453,8658.3,5750.3,7.5,2020-08,Pennsylvania,0,4,4,Three adults and a seventeen-year-old boy were injured in East Germantown in an evening shooting.
208,1998-03,162.0,7.1275,4.7,1781.2695454545453,8658.3,5750.3,7.5,2021-05,Missouri,0,4,4,An adult and three teenagers were wounded at a local festival after two people got into an argument and one opened fire.
208,1998-03,162.0,7.1275,4.7,1781.2695454545453,8658.3,5750.3,7.5,2022-02,Louisiana,0,10,10,"After the conclusion of a parade, a man fired at people in front of a store from his car, wounding several. Multiple people in the crowd fired back, seriously wounding the attacker."
209,1998-04,162.2,7.14,4.3,1852.3,8685.6,5788.1,7.2,2019-07,Illinois,0,7,7,"Seven people were wounded in a shooting in Lincoln Park, after an argument between two groups escalated."
209,1998-04,162.2,7.14,4.3,1852.3,8685.6,5788.1,7.2,2018-03,Texas,0,5,5,"After an argument at a football game, a man drove a moped into the middle of the field and began to fire a gun. Multiple people then began firing at the shooter. Five people were injured in the exchange of gunshots."
209,1998-04,162.2,7.14,4.3,1852.3,8685.6,5788.1,7.2,2020-08,Virginia,0,5,5,Norfolk police said five people were shot on Wednesday night. One of the victims was a 1-month-old child. No suspect information is available at this time.
209,1998-04,162.2,7.14,4.3,1852.3,8685.6,5788.1,7.2,2021-05,New York,0,4,4,Four adults were wounded outside a catering hall in the Bronx after an argument escalated.
209,1998-04,162.2,7.14,4.3,1852.3,8685.6,5788.1,7.2,2022-02,New Mexico,1,3,4,"An exchange of gunfire between people in southwest Albuquerque led to four people being shot, and one victim dying from their injuries."
210,1998-05,162.6,7.144,4.4,1836.3925,8721.1,5837.9,6.9,2019-07,Illinois,1,3,4,One woman was killed and three people were injured on a porch at a home in Garfield Park in Chicago's West Side.
210,1998-05,162.6,7.144,4.4,1836.3925,8721.1,5837.9,6.9,2018-03,Illinois,1,3,4,One person was killed and three others were wounded by two gunmen in a drive-by shooting.
210,1998-05,162.6,7.144,4.4,1836.3925,8721.1,5837.9,6.9,2020-08,New York,0,4,4,"Four men were wounded in an evening shooting, with two being transported to the hospital in private vehicles."
210,1998-05,162.6,7.144,4.4,1836.3925,8721.1,5837.9,6.9,2021-05,Missouri,0,4,4,Four adults were wounded at a family car show after two men opened fire on the crowd in suspected gang violence.
210,1998-05,162.6,7.144,4.4,1836.3925,8721.1,5837.9,6.9,2022-02,Nevada,1,13,14,"An argument between two men at a hookah bar east of the Las Vegas strip led to the two men opening fire on each other. The subsequent shooting resulted in the death of one, and injuries to thirteen others."
211,1998-06,162.8,6.9975,4.5,1795.7445454545455,8770.5,5871.7,6.8,2019-07,Texas,1,3,4,Five men in a vehicle were targeted by a shooter who killed one and injured three others.
211,1998-06,162.8,6.9975,4.5,1795.7445454545455,8770.5,5871.7,6.8,2018-02,Nebraska,1,6,7,One person was killed and six others were injured in a shooting. A suspect was taken into custody.
211,1998-06,162.8,6.9975,4.5,1795.7445454545455,8770.5,5871.7,6.8,2020-08,Michigan,0,4,4,"Four men were wounded after a vehicle pulled up and opened fire, with one of the wounded returning fire."
211,1998-06,162.8,6.9975,4.5,1795.7445454545455,8770.5,5871.7,6.8,2021-05,Texas,4,0,4,Firefighters discovered a husband and wife and two children deceased when responding to a house fire. Family members believe the family had been dead for days before the fire.
211,1998-06,162.8,6.9975,4.5,1795.7445454545455,8770.5,5871.7,6.8,2022-02,Louisiana,2,2,4,"A shooter inside a car opened fire on the occupants of another car near the entrance of the Mall of Louisiana, killing two of the people inside, and wounding the other two."
212,1998-07,163.2,6.952,4.5,1941.576818181818,8786.0,5890.0,6.9,2019-07,Texas,0,4,4,"A man opened fire on his co-workers at a moving company, injuring four, after a disagreement escalated. The suspect was later arrested."
212,1998-07,163.2,6.952,4.5,1941.576818181818,8786.0,5890.0,6.9,2018-02,New York,0,5,5,Five people were injured in a shooting at an outdoor gathering.
212,1998-07,163.2,6.952,4.5,1941.576818181818,8786.0,5890.0,6.9,2020-08,California,1,3,4,"A man was killed and three others wounded, in an early morning shooting."
212,1998-07,163.2,6.952,4.5,1941.576818181818,8786.0,5890.0,6.9,2021-05,Georgia,0,7,7,A man fired into a crowd of people that were fighting in the early morning. He wounded seven and turned himself in the next day.
212,1998-07,163.2,6.952,4.5,1941.576818181818,8786.0,5890.0,6.9,2022-02,Texas,4,0,4,"Four people were shot and killed in a murder–suicide, including two children in northeastern Granbury."
213,1998-08,163.4,6.9225,4.5,1784.750476190476,8814.4,5925.0,6.8,2019-07,Louisiana,1,3,4,One person was killed and three were wounded in an apartment complex.
213,1998-08,163.4,6.9225,4.5,1784.750476190476,8814.4,5925.0,6.8,2018-05,South Carolina,3,2,5,"A man killed a woman and two of her daughters, and injured her husband and her third daughter, when he shot them at their home. He has been arrested."
213,1998-08,163.4,6.9225,4.5,1784.750476190476,8814.4,5925.0,6.8,2020-08,Florida,0,4,4,Four people were wounded in an evening shooting.
213,1998-08,163.4,6.9225,4.5,1784.750476190476,8814.4,5925.0,6.8,2021-05,Florida,4,2,6,"A former Marine sharpshooter shot and killed three adults, an infant, and a dog and wounded a child inside and outside a home, before engaging in a shootout with police. The shooter was eventually injured in the gunfight and then apprehended."
213,1998-08,163.4,6.9225,4.5,1784.750476190476,8814.4,5925.0,6.8,2022-02,Texas,0,4,4,A shooter opened fire on three people inside a car in the Serna Station neighborhood. A fourth person who was not targeted by the shooter was also struck by gunfire.
214,1998-09,163.5,6.7225,4.6,1663.4271428571428,8840.5,5965.6,6.4,2019-07,Georgia,0,4,4,Four people were wounded in a shooting after a potential drug deal turns deadly.
214,1998-09,163.5,6.7225,4.6,1663.4271428571428,8840.5,5965.6,6.4,2018-04,Arizona,7,0,7,"2018 Scottsdale shootings: Over the course of several days (May 30, 2018 to June 4, 2018), a man killed a forensic psychologist, two paralegals, a counselor, and a couple from whom he took a handgun. The suspect killed himself when police began closing in on him."
214,1998-09,163.5,6.7225,4.6,1663.4271428571428,8840.5,5965.6,6.4,2020-08,Virginia,1,4,5,A man was killed and four others including a teenage boy were wounded in a night shooting.
214,1998-09,163.5,6.7225,4.6,1663.4271428571428,8840.5,5965.6,6.4,2021-05,Ohio,0,4,4,"Three adults and a teenager were wounded after an argument outside a Mt. Washington home. The victims went inside, before the suspect fired through the door."
214,1998-09,163.5,6.7225,4.6,1663.4271428571428,8840.5,5965.6,6.4,2022-02,Georgia,0,4,4,"A man shot another man at a home in northern Claxton. When two family members of the victim arrived on the scene to check on him, the shooter shot them in their car, and was promptly shot by responding police."
215,1998-10,163.9,6.71,4.5,1615.6945454545455,8853.3,5998.8,6.2,2019-07,Maryland,2,2,4,"A man attempted to use a gun to demand methadone, then killed one and wounded two before being killed by police in a shootout."
215,1998-10,163.9,6.71,4.5,1615.6945454545455,8853.3,5998.8,6.2,2018-05,Louisiana,0,4,4,Four people were injured in a shooting on the bank of the Red River.
215,1998-10,163.9,6.71,4.5,1615.6945454545455,8853.3,5998.8,6.2,2020-08,Arkansas,0,7,7,Seven people were wounded when gunfire erupted while a large crowd was gathered outside a gas station early in the morning.
215,1998-10,163.9,6.71,4.5,1615.6945454545455,8853.3,5998.8,6.2,2021-04,Alabama,2,2,4,Two people were killed and two injured after an argument inside a strip mall store escalated. Three people were arrested and one went on the run.
215,1998-10,163.9,6.71,4.5,1615.6945454545455,8853.3,5998.8,6.2,2022-02,Georgia,1,3,4,"A man ambushed another man, some of his family members, and a neighbor who was a police officer in the victim's backyard due to a feud with his target. The deputy, who was not shot, returned fire and killed the shooter."
216,1998-11,164.1,6.865,4.4,1888.721,8889.8,6015.4,6.3,2019-07,Pennsylvania,0,7,7,Seven people were wounded in a shooting during a neighborhood basketball game.
216,1998-11,164.1,6.865,4.4,1888.721,8889.8,6015.4,6.3,2018-05,Colorado,1,3,4,A fight in a nightclub spilled into the parking lot and resulted in a shooting that killed one person and injured three others.
216,1998-11,164.1,6.865,4.4,1888.721,8889.8,6015.4,6.3,2020-08,New York,1,3,4,A man was killed and three others wounded in a housing complex in Brooklyn in the early morning.
216,1998-11,164.1,6.865,4.4,1888.721,8889.8,6015.4,6.3,2021-04,Louisiana,1,3,4,"Responding officers found four people injured, with one later dying at the hospital."
216,1998-11,164.1,6.865,4.4,1888.721,8889.8,6015.4,6.3,2022-02,Minnesota,1,3,4,"Multiple shooters opened fire outside a funeral home hosting a memorial for a gun violence victim in the West Side neighborhood, resulting in the death of a man, and injuries to three others."
217,1998-12,164.4,6.738,4.4,2071.0327272727272,8907.1,6070.5,5.8,2019-07,Illinois,1,4,5,One person was killed and four were wounded in a drive-by shooting in Chicago's South Side.
217,1998-12,164.4,6.738,4.4,2071.0327272727272,8907.1,6070.5,5.8,2018-05,Ohio,0,4,4,A shooting broke out after a man tried to rob a group of people playing dice. Four people were injured by gunshots. Two men were arrested.
217,1998-12,164.4,6.738,4.4,2071.0327272727272,8907.1,6070.5,5.8,2020-08,Tennessee,1,4,5,A nineteen-year-old man was killed and two men and two women injured in an early morning shooting at a party.
217,1998-12,164.4,6.738,4.4,2071.0327272727272,8907.1,6070.5,5.8,2021-04,"Washington, D.C.",3,3,6,"Six people were found injured in Northwest DC, with three later dying at a hospital."
217,1998-12,164.4,6.738,4.4,2071.0327272727272,8907.1,6070.5,5.8,2022-02,Nebraska,0,4,4,"A shooting at a grocery store in the Prospect Hill neighborhood left four injured, including a teenager."
218,1999-01,164.7,6.785,4.3,2357.8,8956.4,6073.9,6.4,2019-11,Texas,0,4,4,"Four suspects got into a gunfight, wounding four teenagers in a common area at an apartment complex."
218,1999-01,164.7,6.785,4.3,2357.8,8956.4,6073.9,6.4,2018-05,Indiana,0,4,4,Four people were wounded in a shooting at a block party.
